Volunteer_ID,Volunteer_Name,Age,Gender,District,Availability,Primary_Skill,Secondary_Skill,Languages_Known,Experience_Years,Past_NGO_Work,Emergency_Contact,Blood_Group,Training_Completed,Notes,NGO_ID,NGO_Name,Category,Address,Contact,Volunteers_Needed,Match_Status,Showed_Up,Volunteer_Hours,Satisfaction_Rating
976,Volunteer_876,44,Female,Mumbai,Evenings,Event Management,Cooking,"hindi, english",4,Childline,9524025488,B+,No,Good with kids,25,Seva Ashram,Child Care,Satara,9138420756,15,1,1,3,2
977,Volunteer_877,43,Male,Aurangabad,Evenings,Fundraising,Sports Coaching,"english, marathi",2,Cry Foundation,9502787815,A+,No,Skilled counselor,47,Helping Hands,Education,Nagpur,9848696284,18,1,0,5,1
978,Volunteer_878,19,Female,Nagpur,Weekdays,Event Management,Sports Coaching,"hindi, marathi, english",1,Cry Foundation,9172139367,O+,Yes,Handles crowd well,4,Anathalaya,Animal Welfare,Satara,9270174202,7,0,1,2,1
979,Volunteer_879,22,Female,Nagpur,Evenings,Counseling,Photography,"english, marathi",3,Childline,9121022389,O-,No,Good with kids,36,Anathalaya,Child Care,Satara,9918544152,18,0,1,3,4
980,Volunteer_880,46,Male,Satara,Weekends,Logistics,Music Therapy,"hindi, marathi, english",4,Childline,9544914644,O-,Yes,Handles crowd well,10,Green Maharashtra,Environment,Nashik,9508510565,16,1,1,4,3
981,Volunteer_881,22,Female,Nagpur,Weekdays,Teaching,Music Therapy,"marathi, english",0,Cry Foundation,9977375783,A+,Yes,Good with kids,28,Green Maharashtra,Elderly Care,Sangli,9252526969,2,1,0,4,4
982,Volunteer_882,23,Female,Mumbai,Evenings,Fundraising,Music Therapy,"hindi, marathi, english",4,Childline,9397256466,O+,No,Skilled counselor,6,Hope Foundation,Education,Pune,9026077355,4,1,0,9,2
983,Volunteer_883,36,Male,Amravati,Flexible,Logistics,Cooking,"marathi, hindi",5,Red Cross,9557797698,B+,Yes,Good with kids,27,Jeevan Jyot,Child Care,Amravati,9984691736,16,1,0,1,4
984,Volunteer_884,25,Male,Sangli,Evenings,Logistics,Driving,"marathi, hindi",1,Childline,9998550097,A+,No,Experienced nurse,12,Green Maharashtra,Education,Nashik,9421417352,3,0,1,9,4
985,Volunteer_885,33,Male,Mumbai,Weekends,Fundraising,Driving,"marathi, hindi",1,Childline,9471541940,B+,Yes,Great fundraiser,48,Solapur Care Home,Environment,Pune,9338637926,2,1,0,9,1
986,Volunteer_886,30,Female,Mumbai,Full-time,Counseling,Photography,"hindi, english",3,Cry Foundation,9526457330,O-,Yes,Skilled counselor,3,Helping Hands,Orphanage,Nashik,9845746877,3,0,1,6,4
987,Volunteer_887,18,Female,Kolhapur,Evenings,Event Management,Driving,"hindi, english",2,Red Cross,9669207871,B+,No,Great fundraiser,46,Solapur Care Home,Elderly Care,Mumbai,9659229931,5,1,0,1,5
988,Volunteer_888,39,Female,Sangli,Full-time,Teaching,Music Therapy,"hindi, english",3,Helpage India,9043151442,O+,Yes,Skilled counselor,33,Anathalaya,Elderly Care,Kolhapur,9127106872,2,1,1,6,5
989,Volunteer_889,37,Male,Aurangabad,Flexible,Event Management,Music Therapy,"hindi, marathi, english",4,Helpage India,9946776366,AB+,Yes,Great fundraiser,10,Solapur Care Home,Healthcare,Nagpur,9743967268,19,1,0,8,3
990,Volunteer_890,34,Male,Nagpur,Evenings,Medical Assistance,First Aid,"hindi, english",5,None,9836833541,O+,Yes,Experienced nurse,31,Seva Ashram,Elderly Care,Amravati,9303842063,2,1,1,5,2
991,Volunteer_891,48,Female,Sangli,Weekdays,Event Management,Driving,"marathi, english",0,Childline,9482693903,B+,No,Great fundraiser,15,Helping Hands,Elderly Care,Nashik,9153179940,2,0,0,5,2
992,Volunteer_892,24,Female,Nagpur,Full-time,Fundraising,Sports Coaching,"marathi, hindi",3,Childline,9079477999,A+,Yes,Good with kids,7,Solapur Care Home,Child Care,Nashik,9095144267,18,1,0,1,1
993,Volunteer_893,42,Male,Satara,Flexible,Teaching,Sports Coaching,"hindi, marathi, english",2,Red Cross,9861156241,O-,Yes,Great fundraiser,36,Seva Ashram,Animal Welfare,Solapur,9492920471,14,1,1,1,2
994,Volunteer_894,30,Male,Sangli,Weekdays,Event Management,First Aid,"marathi, hindi",3,Helpage India,9573846447,AB+,Yes,Skilled counselor,14,Hope Foundation,Elderly Care,Satara,9764541721,15,0,1,8,3
995,Volunteer_895,21,Male,Nagpur,Weekdays,Teaching,First Aid,"hindi, english",1,None,9372501162,A+,No,Handles crowd well,48,Solapur Care Home,Elderly Care,Mumbai,9580333075,12,0,0,5,5
996,Volunteer_896,21,Male,Aurangabad,Weekdays,Teaching,First Aid,"hindi, marathi, english",4,Red Cross,9748922150,A+,No,Great fundraiser,14,Helping Hands,Environment,Amravati,9047790728,11,1,0,8,1
997,Volunteer_897,23,Female,Pune,Weekdays,Medical Assistance,Sports Coaching,"english, marathi",4,Childline,9702981631,O+,No,Great fundraiser,3,Seva Ashram,Animal Welfare,Amravati,9192996310,11,1,1,2,5
998,Volunteer_898,45,Male,Solapur,Evenings,Medical Assistance,Music Therapy,"marathi, english",4,Helpage India,9922112688,B+,No,Great fundraiser,49,Solapur Care Home,Environment,Kolhapur,9364457830,7,1,0,4,3
999,Volunteer_899,48,Female,Solapur,Evenings,Fundraising,First Aid,"hindi, english",4,None,9115769200,O+,No,Skilled counselor,46,Hope Foundation,Education,Amravati,9721943580,12,1,1,9,1
1000,Volunteer_900,36,Female,Aurangabad,Evenings,Counseling,Photography,"hindi, english",4,Cry Foundation,9445786507,B+,Yes,Great fundraiser,3,Solapur Care Home,Education,Aurangabad,9920267294,16,0,1,3,4
1001,Volunteer_901,46,Female,Kolhapur,Flexible,Logistics,Cooking,"marathi, english",4,Helpage India,9282601196,O+,No,Skilled counselor,22,Seva Ashram,Elderly Care,Amravati,9504538130,5,1,0,6,2
1002,Volunteer_902,29,Male,Pune,Flexible,Teaching,First Aid,"marathi, english",0,None,9210136201,A+,No,Skilled counselor,19,Solapur Care Home,Elderly Care,Nashik,9760960147,2,1,1,7,3
1003,Volunteer_903,39,Male,Satara,Flexible,Counseling,Cooking,"english, marathi",2,Red Cross,9884699974,O-,Yes,Handles crowd well,35,Helping Hands,Healthcare,Aurangabad,9771775958,16,0,1,3,1
1004,Volunteer_904,24,Male,Aurangabad,Weekends,Logistics,Social Media,"hindi, english",4,Cry Foundation,9690701165,B+,No,Good with kids,12,Anathalaya,Education,Pune,9650201578,15,1,1,1,5
1005,Volunteer_905,44,Male,Solapur,Flexible,Logistics,First Aid,"hindi, english",2,None,9935013504,AB+,Yes,Skilled counselor,5,Seva Ashram,Child Care,Satara,9945699098,11,0,0,2,1
1006,Volunteer_906,27,Female,Solapur,Evenings,Fundraising,Sports Coaching,"marathi, hindi",5,None,9595603504,AB+,No,Experienced nurse,10,Seva Ashram,Elderly Care,Aurangabad,9386024285,6,0,1,7,4
1007,Volunteer_907,43,Male,Solapur,Evenings,Logistics,Driving,"hindi, marathi, english",4,Childline,9927805091,A+,Yes,Great fundraiser,41,Seva Ashram,Child Care,Pune,9221857620,13,0,0,7,3
1008,Volunteer_908,36,Male,Nashik,Weekends,Logistics,First Aid,"hindi, marathi, english",3,Helpage India,9831941396,O+,Yes,Experienced nurse,33,Seva Ashram,Elderly Care,Mumbai,9566634283,19,1,1,1,1
1009,Volunteer_909,24,Female,Aurangabad,Weekends,Teaching,Driving,"marathi, hindi",4,Childline,9561070372,O+,No,Great fundraiser,13,Solapur Care Home,Child Care,Sangli,9936785570,10,1,1,7,3
1010,Volunteer_910,47,Male,Mumbai,Flexible,Teaching,Social Media,"hindi, marathi, english",1,Cry Foundation,9606938739,A+,No,Handles crowd well,35,Helping Hands,Orphanage,Nagpur,9457926293,19,1,0,6,3
1011,Volunteer_911,20,Female,Satara,Full-time,IT Support,Photography,"marathi, english",0,None,9523285015,AB+,Yes,Skilled counselor,32,Hope Foundation,Child Care,Nashik,9244624713,5,1,1,6,5
1012,Volunteer_912,30,Female,Solapur,Weekends,Counseling,Driving,"hindi, marathi, english",3,Childline,9692908342,AB+,Yes,Good with kids,11,Helping Hands,Animal Welfare,Aurangabad,9410516734,7,1,1,7,2
1013,Volunteer_913,30,Female,Nagpur,Weekdays,Event Management,Cooking,"hindi, marathi, english",3,Helpage India,9110977560,O+,Yes,Skilled counselor,48,Seva Ashram,Education,Sangli,9691996246,11,1,1,7,4
1014,Volunteer_914,35,Female,Aurangabad,Evenings,Medical Assistance,Music Therapy,"marathi, hindi",1,Cry Foundation,9623736710,B+,Yes,Great fundraiser,38,Jeevan Jyot,Elderly Care,Satara,9637310350,14,1,1,1,1
1015,Volunteer_915,45,Female,Nashik,Weekdays,Event Management,First Aid,"english, marathi",4,Red Cross,9952535678,O-,Yes,Good with kids,24,Solapur Care Home,Education,Solapur,9355496797,16,1,0,5,2
1016,Volunteer_916,47,Female,Aurangabad,Evenings,Counseling,Social Media,"hindi, marathi, english",0,Childline,9104431849,B+,Yes,Skilled counselor,35,Jeevan Jyot,Animal Welfare,Mumbai,9584288865,18,1,0,8,5
1017,Volunteer_917,43,Female,Satara,Evenings,Medical Assistance,Social Media,"hindi, marathi, english",3,Cry Foundation,9130872528,AB+,Yes,Good with kids,19,Solapur Care Home,Animal Welfare,Nagpur,9567429004,4,0,0,8,2
1018,Volunteer_918,37,Female,Nashik,Weekends,Event Management,Driving,"english, marathi",0,Red Cross,9914647644,B+,No,Great fundraiser,6,Seva Ashram,Child Care,Satara,9856826363,1,1,0,3,3
1019,Volunteer_919,45,Male,Satara,Weekends,IT Support,Photography,"marathi, hindi",3,Childline,9864041053,O-,Yes,Handles crowd well,40,Solapur Care Home,Environment,Mumbai,9405485187,15,1,1,3,3
1020,Volunteer_920,25,Male,Aurangabad,Weekdays,Medical Assistance,Sports Coaching,"english, marathi",4,Cry Foundation,9462506310,B+,No,Handles crowd well,45,Seva Ashram,Environment,Solapur,9299727671,14,1,1,7,4
1021,Volunteer_921,46,Male,Mumbai,Evenings,Teaching,First Aid,"marathi, hindi",5,Cry Foundation,9343869664,B+,No,Skilled counselor,44,Helping Hands,Animal Welfare,Pune,9537906582,19,0,1,4,1
1022,Volunteer_922,48,Male,Satara,Weekdays,Event Management,Social Media,"marathi, english",3,Childline,9964019065,B+,Yes,Experienced nurse,42,Green Maharashtra,Environment,Solapur,9025266784,5,0,1,6,1
1023,Volunteer_923,26,Female,Nashik,Full-time,Medical Assistance,Photography,"marathi, hindi",5,Cry Foundation,9391302935,B+,Yes,Great fundraiser,35,Anathalaya,Elderly Care,Aurangabad,9425256033,4,1,1,9,5
1024,Volunteer_924,24,Male,Nashik,Weekdays,IT Support,Music Therapy,"marathi, english",3,None,9042817546,A+,No,Skilled counselor,4,Solapur Care Home,Healthcare,Nagpur,9845300001,13,0,1,2,4
1025,Volunteer_925,18,Female,Satara,Flexible,Logistics,Social Media,"marathi, english",2,Childline,9154471752,AB+,Yes,Skilled counselor,33,Seva Ashram,Orphanage,Amravati,9456416099,18,0,1,2,1
1026,Volunteer_926,20,Male,Amravati,Weekdays,Medical Assistance,Photography,"marathi, hindi",4,Cry Foundation,9364067851,O-,Yes,Handles crowd well,13,Jeevan Jyot,Child Care,Kolhapur,9068261602,12,1,0,6,3
1027,Volunteer_927,30,Male,Aurangabad,Flexible,Medical Assistance,Sports Coaching,"hindi, english",1,Red Cross,9680321058,AB+,No,Good with kids,36,Seva Ashram,Healthcare,Nashik,9504495760,15,1,1,3,4
1028,Volunteer_928,45,Male,Amravati,Flexible,IT Support,Sports Coaching,"marathi, hindi",5,Red Cross,9247501246,A+,No,Great fundraiser,43,Jeevan Jyot,Environment,Nashik,9158489755,9,1,0,1,2
1029,Volunteer_929,47,Female,Kolhapur,Flexible,Logistics,Social Media,"hindi, marathi, english",1,None,9157912515,A+,No,Good with kids,19,Solapur Care Home,Child Care,Pune,9814172941,4,1,0,2,4
1030,Volunteer_930,42,Male,Aurangabad,Full-time,Event Management,Cooking,"hindi, marathi, english",4,Childline,9092227299,A+,Yes,Great fundraiser,43,Hope Foundation,Healthcare,Satara,9262219937,5,0,0,7,4
1031,Volunteer_931,48,Female,Satara,Weekdays,Fundraising,Social Media,"hindi, english",1,Cry Foundation,9256052443,A+,Yes,Experienced nurse,12,Jeevan Jyot,Education,Nagpur,9682228335,9,1,1,4,1
1032,Volunteer_932,45,Female,Pune,Weekdays,Event Management,Driving,"marathi, english",4,Cry Foundation,9709265848,B+,No,Handles crowd well,11,Seva Ashram,Environment,Amravati,9575264586,13,0,1,2,5
1033,Volunteer_933,34,Male,Satara,Full-time,Logistics,First Aid,"hindi, english",1,Red Cross,9126036620,AB+,Yes,Experienced nurse,6,Solapur Care Home,Healthcare,Pune,9885391032,10,1,1,8,5
1034,Volunteer_934,42,Male,Amravati,Evenings,Counseling,Photography,"hindi, marathi, english",5,None,9448890390,O+,No,Skilled counselor,12,Seva Ashram,Elderly Care,Kolhapur,9080433868,16,1,1,4,1
1035,Volunteer_935,41,Male,Mumbai,Weekends,IT Support,Social Media,"hindi, english",2,Red Cross,9424645202,O-,Yes,Handles crowd well,27,Hope Foundation,Education,Aurangabad,9656071776,13,1,0,4,1
1036,Volunteer_936,18,Female,Satara,Weekdays,Event Management,First Aid,"marathi, hindi",1,Red Cross,9786733033,A+,No,Skilled counselor,41,Anathalaya,Environment,Aurangabad,9653092216,4,1,1,2,1
1037,Volunteer_937,23,Male,Satara,Weekends,Medical Assistance,Driving,"hindi, english",5,None,9743753956,AB+,Yes,Experienced nurse,25,Green Maharashtra,Orphanage,Amravati,9326246966,13,1,1,1,5
1038,Volunteer_938,38,Female,Mumbai,Full-time,IT Support,First Aid,"marathi, english",3,Childline,9224767910,A+,No,Great fundraiser,42,Green Maharashtra,Animal Welfare,Amravati,9578356673,8,0,0,1,1
1039,Volunteer_939,23,Female,Satara,Evenings,Teaching,Social Media,"marathi, hindi",4,Cry Foundation,9887525719,A+,Yes,Skilled counselor,3,Hope Foundation,Environment,Amravati,9839267297,13,1,1,3,2
1040,Volunteer_940,43,Male,Solapur,Evenings,Logistics,Sports Coaching,"english, marathi",0,Childline,9141083727,A+,Yes,Good with kids,3,Helping Hands,Elderly Care,Solapur,9079950964,15,1,0,6,2
1041,Volunteer_941,29,Male,Pune,Evenings,Event Management,Photography,"hindi, marathi, english",0,Helpage India,9533044576,A+,No,Great fundraiser,20,Solapur Care Home,Orphanage,Nashik,9011779676,13,1,1,7,3
1042,Volunteer_942,30,Female,Nagpur,Full-time,IT Support,Photography,"hindi, marathi, english",4,Helpage India,9410215819,A+,Yes,Great fundraiser,28,Hope Foundation,Orphanage,Sangli,9077627172,5,1,0,9,2
1043,Volunteer_943,49,Female,Pune,Flexible,Event Management,Sports Coaching,"hindi, english",2,Helpage India,9130815265,O-,Yes,Experienced nurse,23,Anathalaya,Orphanage,Nagpur,9263735235,6,1,0,5,4
1044,Volunteer_944,30,Female,Satara,Flexible,IT Support,Cooking,"marathi, hindi",1,None,9210806214,AB+,No,Experienced nurse,48,Seva Ashram,Child Care,Sangli,9705654475,5,1,1,9,3
1045,Volunteer_945,46,Male,Solapur,Weekends,Medical Assistance,Social Media,"english, marathi",2,Red Cross,9390311754,A+,Yes,Handles crowd well,3,Solapur Care Home,Child Care,Solapur,9520040217,13,0,0,8,2
1046,Volunteer_946,32,Female,Aurangabad,Flexible,Teaching,Photography,"marathi, hindi",0,Childline,9036417182,A+,Yes,Handles crowd well,42,Jeevan Jyot,Animal Welfare,Satara,9013999609,5,1,0,1,4
1047,Volunteer_947,38,Male,Satara,Flexible,Teaching,Social Media,"hindi, marathi, english",5,Cry Foundation,9449575900,A+,Yes,Good with kids,24,Hope Foundation,Orphanage,Aurangabad,9492457148,13,0,1,3,2
1048,Volunteer_948,33,Female,Amravati,Evenings,Counseling,Driving,"marathi, hindi",4,Helpage India,9560733885,A+,No,Great fundraiser,43,Anathalaya,Animal Welfare,Nashik,9046362075,8,1,0,8,4
1049,Volunteer_949,39,Female,Solapur,Evenings,IT Support,Social Media,"english, marathi",4,Childline,9409439116,B+,No,Good with kids,40,Hope Foundation,Education,Amravati,9257382995,9,1,1,9,1
1050,Volunteer_950,38,Male,Mumbai,Weekends,Event Management,First Aid,"hindi, english",2,Helpage India,9975656833,B+,No,Good with kids,6,Helping Hands,Orphanage,Kolhapur,9309868489,19,1,1,4,4
1051,Volunteer_951,28,Female,Solapur,Weekdays,Teaching,Sports Coaching,"marathi, english",5,Helpage India,9899442022,O+,No,Experienced nurse,20,Green Maharashtra,Healthcare,Kolhapur,9080678067,15,1,1,6,1
1052,Volunteer_952,45,Male,Mumbai,Weekends,Logistics,Cooking,"marathi, hindi",2,Cry Foundation,9991111694,A+,No,Good with kids,11,Green Maharashtra,Orphanage,Kolhapur,9298211089,10,0,1,4,4
1053,Volunteer_953,22,Male,Kolhapur,Weekends,Teaching,Social Media,"marathi, english",1,None,9159272248,O+,Yes,Good with kids,32,Solapur Care Home,Child Care,Nagpur,9961795252,11,1,0,9,4
1054,Volunteer_954,21,Female,Nagpur,Full-time,Fundraising,Cooking,"hindi, marathi, english",3,Red Cross,9668694602,O-,Yes,Skilled counselor,27,Seva Ashram,Child Care,Amravati,9689312702,5,1,0,2,2
1055,Volunteer_955,20,Male,Sangli,Full-time,Fundraising,Cooking,"hindi, english",5,None,9969221990,O+,No,Handles crowd well,21,Anathalaya,Healthcare,Nashik,9830572212,9,1,1,6,4
1056,Volunteer_956,36,Male,Solapur,Weekends,Teaching,Driving,"hindi, english",3,Childline,9546810051,AB+,Yes,Handles crowd well,44,Hope Foundation,Healthcare,Aurangabad,9826909684,11,0,1,3,2
1057,Volunteer_957,37,Female,Nashik,Weekends,IT Support,Music Therapy,"marathi, hindi",1,None,9909666122,B+,Yes,Great fundraiser,48,Solapur Care Home,Environment,Sangli,9309835546,19,1,0,4,4
1058,Volunteer_958,42,Male,Amravati,Weekends,Counseling,Sports Coaching,"hindi, english",3,Childline,9952188956,B+,Yes,Handles crowd well,13,Hope Foundation,Education,Amravati,9265646554,2,1,1,2,5
1059,Volunteer_959,35,Male,Satara,Flexible,Teaching,Cooking,"marathi, hindi",0,Childline,9182706881,A+,Yes,Great fundraiser,22,Solapur Care Home,Education,Amravati,9545702505,6,0,1,8,3
1060,Volunteer_960,32,Male,Amravati,Full-time,Medical Assistance,Photography,"marathi, hindi",3,Red Cross,9901014524,A+,No,Skilled counselor,35,Green Maharashtra,Education,Solapur,9062157440,1,1,1,8,2
1061,Volunteer_961,26,Female,Pune,Weekends,Event Management,First Aid,"marathi, english",1,Cry Foundation,9802760719,O-,No,Handles crowd well,47,Helping Hands,Elderly Care,Satara,9446134533,3,0,1,1,2
1062,Volunteer_962,34,Male,Sangli,Evenings,Counseling,Photography,"hindi, english",3,Red Cross,9756589990,O-,Yes,Skilled counselor,22,Hope Foundation,Child Care,Kolhapur,9558218762,3,1,0,6,1
1063,Volunteer_963,31,Female,Pune,Evenings,Medical Assistance,Driving,"marathi, hindi",4,None,9286301772,AB+,Yes,Handles crowd well,28,Helping Hands,Education,Pune,9902566049,14,0,1,1,5
1064,Volunteer_964,32,Female,Kolhapur,Flexible,Counseling,Driving,"marathi, english",2,Childline,9677534500,A+,No,Handles crowd well,21,Jeevan Jyot,Environment,Nashik,9896948179,5,1,0,6,1
1065,Volunteer_965,48,Male,Sangli,Flexible,Medical Assistance,Photography,"english, marathi",0,Helpage India,9986856852,A+,Yes,Skilled counselor,46,Jeevan Jyot,Environment,Solapur,9675833790,17,1,1,7,5
1066,Volunteer_966,18,Male,Sangli,Weekdays,Event Management,Sports Coaching,"marathi, english",4,Helpage India,9106589099,O-,Yes,Good with kids,18,Green Maharashtra,Education,Satara,9243837108,15,1,1,2,5
1067,Volunteer_967,38,Male,Pune,Weekdays,Event Management,Photography,"marathi, english",4,Childline,9366120466,O-,Yes,Good with kids,31,Anathalaya,Healthcare,Satara,9854209236,6,1,1,9,4
1068,Volunteer_968,39,Female,Mumbai,Weekdays,Fundraising,Social Media,"marathi, hindi",1,Red Cross,9343675846,O-,No,Good with kids,46,Helping Hands,Environment,Mumbai,9967344596,14,1,0,8,1
1069,Volunteer_969,39,Male,Pune,Flexible,IT Support,Photography,"hindi, marathi, english",2,Cry Foundation,9495496805,B+,No,Good with kids,37,Solapur Care Home,Animal Welfare,Kolhapur,9662148881,14,0,1,9,3
1070,Volunteer_970,20,Male,Amravati,Flexible,Medical Assistance,First Aid,"hindi, marathi, english",2,Red Cross,9470146951,O+,Yes,Handles crowd well,21,Anathalaya,Healthcare,Mumbai,9856207380,17,1,1,4,5
1071,Volunteer_971,33,Male,Mumbai,Flexible,Fundraising,First Aid,"hindi, marathi, english",5,Childline,9393485388,O+,Yes,Experienced nurse,14,Hope Foundation,Animal Welfare,Solapur,9237288722,8,1,1,4,5
1072,Volunteer_972,40,Male,Amravati,Evenings,Medical Assistance,Music Therapy,"marathi, english",0,Childline,9465443044,A+,Yes,Skilled counselor,25,Hope Foundation,Child Care,Satara,9895840515,8,1,1,8,2
1073,Volunteer_973,42,Male,Kolhapur,Flexible,Fundraising,First Aid,"marathi, hindi",1,Cry Foundation,9234593217,B+,Yes,Experienced nurse,27,Solapur Care Home,Elderly Care,Pune,9105020748,19,0,0,1,4
1074,Volunteer_974,28,Female,Satara,Evenings,Event Management,Photography,"hindi, english",0,None,9999025960,O-,Yes,Experienced nurse,40,Seva Ashram,Environment,Nashik,9530135505,9,0,1,8,3
1075,Volunteer_975,29,Female,Aurangabad,Weekdays,Counseling,First Aid,"marathi, english",5,None,9651251197,A+,Yes,Great fundraiser,23,Seva Ashram,Healthcare,Mumbai,9553763955,11,1,1,7,5
1076,Volunteer_976,27,Male,Mumbai,Weekdays,Logistics,Sports Coaching,"marathi, english",3,Cry Foundation,9496093898,B+,No,Good with kids,31,Hope Foundation,Animal Welfare,Satara,9620176796,13,1,1,7,2
1077,Volunteer_977,49,Male,Kolhapur,Weekdays,Fundraising,Cooking,"marathi, hindi",4,None,9756743127,AB+,No,Handles crowd well,47,Green Maharashtra,Education,Nashik,9358162968,13,1,0,9,1
1078,Volunteer_978,33,Male,Nashik,Weekends,Medical Assistance,First Aid,"english, marathi",0,Helpage India,9326873029,B+,Yes,Good with kids,29,Green Maharashtra,Animal Welfare,Kolhapur,9919356343,19,1,0,7,5
